title,listed_in,rating,duration,seasons,International TV Shows, TV Dramas, TV Mysteries,Crime TV Shows, International TV Shows, TV Action & Adventure,Docuseries, Reality TV, Romantic TV Shows, TV Comedies,TV Dramas, TV Horror,British TV Shows, Docuseries, Crime TV Shows,TV Comedies, Spanish-Language TV Shows, TV Thrillers,Kids' TV, TV Sci-Fi & Fantasy,Reality TV,Anime Series, Kids' TV, Korean TV Shows, Science & Nature TV, Teen TV Shows,TV Shows,TV Action & Adventure,Stand-Up Comedy & Talk Shows,Classic & Cult TV, Stand-Up Comedy & Talk Shows,Romantic TV Shows,TV Horror,Spanish-Language TV Shows, Classic & Cult TV,TV Sci-Fi & Fantasy,Cluster,PCA1,PCA2,Cluster_Label
Somebody Feed Phil,"['Docuseries', ' Reality TV']",2,4 Seasons,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.5326234858302964,-0.30223941968015905,Family/Kids Shows
Suburra: Blood on Rome,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,3 Seasons,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8381682047139595,-1.70065060595873,Family/Kids Shows
Blood of Zeus,['Anime Series'],4,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8287328600904107,0.013624907907666682,Family/Kids Shows
Chico Bon Bon: Monkey with a Tool Belt,"[""Kids' TV""]",6,4 Seasons,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.834742140782112,2.703864509495857,Drama-heavy Long Series
The Devil Punisher,"['International TV Shows', ' Romantic TV Shows', ' TV Mysteries']",2,1 Season,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7438949742119467,-1.0107920307498865,Short Comedies
Barbarians,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6654527134180794,-0.3242130254555925,Mixed Genre Epics
Move,"['Docuseries', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.4376753067754084,-0.615030059235093,Family/Kids Shows
Stolen Away,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
The Queen's Gambit,['TV Dramas'],4,1 Season,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.12090087411419205,0.6925998898481172,Mixed Genre Epics
My Next Guest Needs No Introduction With David Letterman,['Stand-Up Comedy & Talk Shows'],4,3 Seasons,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.16315245802570874,1.2961778014411318,Short Comedies
Unsolved Mysteries,"['Crime TV Shows', ' Docuseries']",4,2 Seasons,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.7235204271278293,-1.225005354353793,Family/Kids Shows
Start-Up,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",2,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.647892943373071,-0.3721514403688589,Short Comedies
Grand Army,"['TV Dramas', ' Teen TV Shows']",4,1 Season,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.08230442372731878,0.6921145796943421,Mixed Genre Epics
La Révolution,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6654527134180794,-0.3242130254555925,Mixed Genre Epics
Someone Has to Die,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
The Last Kids on Earth,"[""Kids' TV"", ' TV Comedies']",7,3 Seasons,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5593931907626055,3.4707078003356715,Drama-heavy Long Series
Fireman Sam,"['British TV Shows', "" Kids' TV""]",6,4 Seasons,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.4366910047684667,1.5198160929264564,Family/Kids Shows
Half & Half,['TV Comedies'],2,4 Seasons,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03569157705154001,0.31991778591258924,Mixed Genre Epics
One on One,"['TV Comedies', ' Teen TV Shows']",2,5 Seasons,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.21199068599442827,0.4275843678143022,Mixed Genre Epics
Power Rangers Beast Morphers,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Social Distance,"['TV Comedies', ' TV Dramas']",4,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4513462717549537,0.12178008555043716,Mixed Genre Epics
The Cabin with Bert Kreischer,"['Reality TV', ' TV Comedies']",4,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.14249016137338064,1.1673535957968473,Family/Kids Shows
Kipo and the Age of Wonderbeasts,"[""Kids' TV"", ' TV Comedies']",7,3 Seasons,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5593931907626055,3.4707078003356715,Drama-heavy Long Series
Deaf U,['Docuseries'],4,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.6687985700261022,0.2858473656985453,Family/Kids Shows
The Haunting of Bly Manor,"['TV Dramas', ' TV Horror', ' TV Mysteries']",4,1 Season,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8449880955830794,0.7280891029315865,Mixed Genre Epics
Do Do Sol Sol La La Sol,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",2,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.647892943373071,-0.3721514403688589,Short Comedies
Private Lives,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",2,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.5084541824098646,-2.5194836145423944,Family/Kids Shows
The 100,"['TV Action & Adventure', ' TV Dramas', ' TV Sci-Fi & Fantasy']",4,7 Seasons,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.8928045178072775,1.7064307004615322,Mixed Genre Epics
To the Lake,"['International TV Shows', ' TV Dramas', ' TV Mysteries']",4,1 Season,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.040554901573748,-0.5087548196573571,Mixed Genre Epics
Bad Boy Billionaires: India,"['British TV Shows', ' Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.789501769338131,-2.413234357108217,Family/Kids Shows
Pat a Pat Como,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Qurious Como,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
DreamWorks Happy Holidays from Madagascar,"[""Kids' TV"", ' TV Comedies']",5,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22967916845851113,2.651874791752008,Drama-heavy Long Series
Emily in Paris,"['Romantic TV Shows', ' TV Comedies', ' TV Dramas']",4,1 Season,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.22633108905719,0.5396176518099627,Mixed Genre Epics
H2O: Just Add Water,"[""Kids' TV"", ' TV Dramas']",5,3 Seasons,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059047357115669115,1.818236756535648,Drama-heavy Long Series
Evil,['TV Dramas'],2,1 Season,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.15500077039265764,0.09007066537542906,Mixed Genre Epics
Familiar Wife,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5964354880063083,-0.8195640352235064,Short Comedies
Food Wars!: Shokugeki no Soma,"['Anime Series', ' International TV Shows', ' Teen TV Shows']",4,2 Seasons,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-1.4213104878968286,-0.7795859351242589,Family/Kids Shows
"Good Morning, Verônica","['Crime TV Shows', ' International TV Shows', ' TV Mysteries']",4,1 Season,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.9127979852179254,-1.505653161123398,Family/Kids Shows
Journey of an African Colony,"['Docuseries', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.4376753067754084,-0.615030059235093,Family/Kids Shows
Oktoberfest: Beer & Blood,"['International TV Shows', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5581592873605639,-0.4438447999352884,Mixed Genre Epics
Secreto bien guardado,"['International TV Shows', ' Romantic TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.09481522584437,-0.8953811151825781,Short Comedies
Sword Art Online,"['Anime Series', ' International TV Shows']",4,3 Seasons,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.651421974636962,-0.6709487329149959,Family/Kids Shows
The Parkers,['TV Comedies'],5,5 Seasons,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.40506707860735686,1.3318635146771098,Mixed Genre Epics
The Unicorn,"['TV Comedies', ' TV Dramas']",2,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7272479162618034,-0.4807491389222509,Mixed Genre Epics
You Cannot Hide,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
Black Butler,"['Anime Series', ' International TV Shows']",4,3 Seasons,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.651421974636962,-0.6709487329149959,Family/Kids Shows
Man with a Plan,['TV Comedies'],5,4 Seasons,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.37816088970873424,1.223711622621622,Mixed Genre Epics
Wentworth,"['Crime TV Shows', ' TV Dramas']",4,8 Seasons,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.2038224124577659,-0.2590137207476528,Mixed Genre Epics
"Whose Vote Counts, Explained",['Docuseries'],5,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8067493922795269,0.5871119779348895,Family/Kids Shows
Van Helsing,"['International TV Shows', ' TV Action & Adventure', ' TV Dramas']",4,4 Seasons,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5847341467222118,0.00024265071087114089,Mixed Genre Epics
The Good Place,['TV Comedies'],2,4 Seasons,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03569157705154001,0.31991778591258924,Mixed Genre Epics
A Perfect Crime,"['Crime TV Shows', ' Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.189589330471664,-2.836563895815608,Family/Kids Shows
Mighty Little Bheem,"[""Kids' TV"", ' TV Comedies']",6,3 Seasons,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4214423685091809,3.1694431880993275,Drama-heavy Long Series
Sneakerheads,['TV Comedies'],4,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.15949150075944182,0.5979913342188139,Mixed Genre Epics
The School Nurse Files,"['International TV Shows', ' TV Dramas', ' TV Mysteries']",4,1 Season,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.040554901573748,-0.5087548196573571,Mixed Genre Epics
The Chef Show,['Docuseries'],4,4 Seasons,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7495171367219698,0.6103030418650089,Family/Kids Shows
The Playbook,['Docuseries'],4,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.6687985700261022,0.2858473656985453,Family/Kids Shows
Fukrey Boyzzz,"[""Kids' TV"", ' TV Comedies']",6,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36762999071193575,2.953139403988352,Drama-heavy Long Series
Ratched,"['TV Dramas', ' TV Horror', ' TV Mysteries']",4,1 Season,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8449880955830794,0.7280891029315865,Mixed Genre Epics
The American Barbecue Showdown,['Reality TV'],3,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.1059525997475031,0.2923584129015438,Family/Kids Shows
The Blacklist,"['Crime TV Shows', ' TV Dramas', ' TV Thrillers']",2,7 Seasons,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.23386147426973553,-0.932659537965643,Mixed Genre Epics
Dragon's Dogma,"['Anime Series', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.5976095968397168,-0.8872525170259715,Family/Kids Shows
The Last Word,"['International TV Shows', ' TV Comedies', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9445528707348723,0.12988577072367055,Short Comedies
Baby,"['International TV Shows', ' TV Dramas', ' Teen TV Shows']",4,3 Seasons,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.7075522074048297,-0.22802632597808767,Mixed Genre Epics
Challenger,"['Docuseries', ' Science & Nature TV']",2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1.2586778323961658,-0.4860020881793351,Family/Kids Shows
Criminal: UK,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,2 Seasons,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.2237273903217933,-1.7257799266331137,Family/Kids Shows
Signs,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,2 Seasons,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8112620158153366,-1.8088024980142179,Family/Kids Shows
Sing On!,['Reality TV'],5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.3818542442543526,0.894887637374232,Family/Kids Shows
Call the Midwife,"['British TV Shows', ' International TV Shows', ' TV Dramas']",4,9 Seasons,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.5995177769721616,-0.6284097149184118,Family/Kids Shows
Taco Chronicles,"['Docuseries', ' International TV Shows', ' Reality TV']",4,2 Seasons,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.5235894892892072,-0.816891404252085,Family/Kids Shows
Buddi,"['British TV Shows', "" Kids' TV""]",6,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.382878626971222,1.30351230881548,Family/Kids Shows
Family Business,"['International TV Shows', ' TV Comedies', ' TV Dramas']",4,2 Seasons,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9176466818362499,0.23803766277915853,Short Comedies
Girlfriends,['TV Comedies'],2,8 Seasons,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.0719331785429502,0.752525354134541,Mixed Genre Epics
The Barrier,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6673767977130205,-0.9958731285627366,Short Comedies
The Duchess,"['British TV Shows', ' International TV Shows', ' TV Comedies']",4,1 Season,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.6087124549232683,-0.44368303203497966,Family/Kids Shows
Greenleaf,['TV Dramas'],2,5 Seasons,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04737601479816724,0.5226782335973806,Mixed Genre Epics
Julie and the Phantoms,"[""Kids' TV"", ' TV Comedies']",3,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046222476048338325,2.0493455672793193,Drama-heavy Long Series
Get Organized with The Home Edit,['Reality TV'],5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.3818542442543526,0.894887637374232,Family/Kids Shows
La Línea: Shadow of Narco,"['Crime TV Shows', ' Docuseries', ' International TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.465490974978514,-2.2340346713429193,Family/Kids Shows
Record of Youth,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8723371325131577,-1.422093259696194,Short Comedies
Transformers: Cyberverse,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Cleverman,"['TV Dramas', ' TV Sci-Fi & Fantasy', ' TV Thrillers']",4,1 Season,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2989128133921873,1.382579114284543,Mixed Genre Epics
Away,"['Romantic TV Shows', ' TV Dramas', ' TV Sci-Fi & Fantasy']",2,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.4007767843740813,0.016301781804555604,Mixed Genre Epics
Spirit Riding Free: Riding Academy,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Young Wallander,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
Chef's Table: BBQ,"['Docuseries', ' Reality TV']",2,1 Season,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.45190491913442876,-0.6266950958466225,Family/Kids Shows
The Witcher: A Look Inside the Episodes,"['Docuseries', ' TV Sci-Fi & Fantasy']",4,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.38386093584175224,0.9387912908247854,Family/Kids Shows
Blue Exorcist,"['Anime Series', ' International TV Shows']",4,2 Seasons,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.6245157857383394,-0.7791006249704838,Family/Kids Shows
Bookmarks,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Borgen,"['International TV Shows', ' TV Dramas']",4,3 Seasons,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5043469095633188,-0.2275410158243126,Mixed Genre Epics
Erased,"['Anime Series', ' International TV Shows', ' TV Thrillers']",2,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.1868318990108382,-1.4527464421884742,Family/Kids Shows
Felipe Esparza: Bad Decisions,"['Stand-Up Comedy & Talk Shows', ' TV Comedies']",4,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.27705350314584487,1.6536045879891152,Short Comedies
H,"['International TV Shows', ' TV Comedies']",4,4 Seasons,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2529965315246094,0.9305526955585112,Short Comedies
